ID,Answer
2951,溫帶氣候
2952,1874年
2953,烏茲別克斯坦
2954,金泳三
2955,擅長隨心所欲控制自己的體重
2956,新生代
2957,印度國大黨和全印穆斯林聯盟於1916年12月舉行聯席會議
2958,重慶機
2959,木華黎
2960,電動機
2961,宗教
2962,
2963,開放市場
2964,商業價值
2965,金日成
2966,啟德機場
2967,澳大利亞
2968,日本
2969,愛爾蘭人
2970,海森堡
2971,州
2972,千佛洞
2973,台宮
2974,朝鮮
2975,1972年
2976,5000
2977,兩天
2978,喀喇汗國
2979,颶風
2980,黨內
2981,1932年
2982,1933年
2983,葛摩
2984,2003年1月12日
2985,清朝初年
2986,伯明罕
2987,村民委員會
2988,議會大廈
2989,長崎縣
2990,
2991,宋孝宗時岳飛冤獄被平反，改葬於西湖畔棲霞嶺。岳飛
2992,長江水域
2993,日本茶道
2994,16世紀末葉
2995,魏晉
2996,北人黨
2997,民國25年4月
2998,中東
2999,
3000,大朝鮮國
3001,劍橋校園
3002,地球或一些區域上一切生命和非生命的事物以自然的狀態呈現。這是一個環境涵蓋了所有生物之間的相互作用
3003,1171年
3004,《日韓合併條約》
3005,羽柴秀吉
3006,統治階級
3007,民國四十三年
3008,第48屆日本眾議院議員總選舉
3009,魏源
3010,保祿六世
3011,阿拉伯宗教
3012,庫務局
3013,
3014,文學
3015,腓特烈二世
3016,艾瑪·史東
3017,1622年
3018,
3019,兩極
3020,德宏州
3021,67
3022,喬治·史蒂芬生還在基林沃思煤礦做一個坑口絞車操作員；他被之前由特里維西克和赫德利
3023,查士丁尼一世
3024,華北平原
3025,振州
3026,西伯利亞[UNK]靼人、諾蓋人、哈薩克人、克里米亞[UNK]靼人、卡拉恰伊人、庫梅克人、卡拉伊姆人、卡拉卡爾帕克族
3027,李時珍
3028,舊莫比爾
3029,埃及
3030,辛亥革命
3031,東南亞資本，在六十年代
3032,十年
3033,伊斯蘭教
3034,御史
3035,產殿誕生
3036,周恩來
3037,北京條約
3038,1976年
3039,1958年
3040,日本
3041,國民議會
3042,蘆筍
3043,
3044,一會
3045,歐洲
3046,3766人
3047,冷戰
3048,300公厘
3049,汶萊和新加坡
3050,南宋洪邁
3051,淮安區
3052,土地
3053,春耦齋，北洋政府時為總統辦公處
3054,2002年
3055,50%
3056,西里爾字母
3057,南明
3058,
3059,第五大
3060,契約經濟
3061,蘇利南的道路行駛方向與靠右行駛
3062,郭松齡
3063,保護蒙古人地位
3064,南漢宸
3065,劉少奇
3066,女兒送走後，才於咸豐二年七月到蕪湖上任
3067,金正恩
3068,工業能力
3069,蘇聯
3070,明朝
3071,伊拉克
3072,1871年1月18日
3073,劉少奇
3074,90年代
3075,溫尼伯國際機場
3076,朝鮮
3077,演說
3078,十分罕見。除了從軍期間，他應陸軍航空軍要求，錄製的愛國宣導影片以外，史都華終其一生92
3079,政府提倡觀光，對於解除軍事管制的龜山島，進行了航海登島的生態旅遊體驗，並以抽籤方式管制登島人數。一般遊客團體申請進入龜山島，須於預定登島日前三日至二十天日，以網路方式向交通部
3080,黑龍江
3081,泰特里庫斯一世
3082,昆明長水國際機場是中國面向東南亞、南亞和連接歐亞的國家門戶樞紐機場。昆明長水國際機場
3083,躲避戰亂
3084,居民委員會
3085,民國29年
3086,蘇伊士運河
3087,5月17日
3088,通化市是中華人民共和國吉林省下轄的地級市，位于吉林省東南部，渾江上游。國民政府時期為安東省省會，其境內的集安是高句麗舊都，現為國家歷史文化名城。通化市
3089,鄭成功
3090,烏茲別克斯坦
3091,玉米
3092,樺樹
3093,建設性的互補夥伴關係
3094,2006年
3095,庫納巴拉班
3096,
3097,史都華的影迷太多，不執行任務的時候他也不敢前往倫敦
3098,馬加人
3099,1938年
3100,西德
3101,親情
3102,直腿臀位
3103,駱克道
3104,71.7公里
3105,拜占庭帝國
3106,自律性
3107,廣電總局
3108,十三翼之戰
3109,艾森豪
3110,東柏林
3111,元朝
3112,雲貴高原
3113,喀喇汗王朝
3114,
3115,紅衫軍運動
3116,元將王保保駐守甘肅定西
3117,烏來區
3118,綠窗口
3119,電壓
3120,希臘文化
3121,荊州
3122,終於慢慢的進入民主政治的運作
3123,直奉戰爭
3124,1970年代
3125,八角鼓
3126,寧王宸濠之亂
3127,周恩來
3128,貴霜帝國
3129,1952年
3130,南海縣
3131,《華府風雲》
3132,韓國
3133,成法
3134,22.97平方公里
3135,李東陽
3136,1919年
3137,[UNK]糯
3138,秒/年
3139,印度教
3140,青天白日勳章
3141,尼古拉杜霍寧
3142,浙江紹興浙軍第二旅第六團第三連當見習官
3143,中央決定撤銷公安部隊，邊境防衛和管理任務交由中國人民解放軍擔負
3144,信陽市
3145,1782年
3146,1867年
3147,5年
3148,武大
3149,巴爾幹社會主義國家，由馬其頓、塞爾維亞、波士尼亞與赫塞哥維納、克羅埃西亞、斯洛維尼亞、蒙特內哥羅等社會主義共和國所組成，首都為貝爾格勒
3150,日產汽車
3151,政府財政撥款
3152,
3153,1972年
3154,什麼燃料
3155,巴拉馬利波
3156,衝突
3157,腫瘤。嚴重的情況下發生惡性腫瘤，其中上皮組織來源的被稱為癌症
3158,卡爾施塔特
3159,阿拉伯字母
3160,甲醛
3161,1987年
3162,《三國演義》
3163,黃琪翔
3164,中國人民銀行
3165,農夫
3166,玫瑰盃[UNK]
3167,1999年，中央電視台高清試驗頻道啟播，面向北京地區試播，並高清播出了國慶50周年閱兵式，這是央視首次對大型活動進行高清直播。2006年
3168,土地改革
3169,[UNK].[UNK].[UNK][UNK]
3170,荷蘭皇家研究所
3171,楊成武則認為周實際上擔任中央專案組負責人和領導者，並針對劉少奇、賀龍、彭真等人主持專案工作。對於周恩來
3172,1739年
3173,帝國自由城市。自1815年起，法蘭克福自由市
3174,柏林圍牆修建後在1961至1989年間這類逃亡被大幅限制下來，約有5000人在此期間嘗試翻越柏林圍牆。1960年起《開槍射擊令
3175,技術學院
3176,商業
3177,忻城縣
3178,西柏林一側
3179,田春蔚
3180,冬季奧運會
3181,科
3182,農礦部
3183,艾薩克·牛頓
3184,馬薩諸塞州
3185,6世紀
3186,
3187,塞爾維亞
3188,麗貝卡·布蘭克
3189,《義勇軍進行曲》
3190,太平洋戰爭
3191,公元前37年
3192,同化政策，禁止韓語的使用，強迫韓國文壇日語化
3193,莫敦梅
3194,北京
3195,1943年初
3196,威悉河文藝復興風格」。此外，漢諾瓦著名的海恩豪森王宮花園是歐洲巴洛克風格
3197,巴爾幹社會主義國家，由馬其頓、塞爾維亞
3198,15年
3199,燕國
3200,俗世什一稅
3201,貨幣經濟影響
3202,妃傳
3203,
3204,曼努埃爾一世
3205,切羅基人
3206,31個
3207,韓國國語文學陷入空前的黑暗
3208,板橋區貴興路
3209,北竿島
3210,拉彼魯茲
3211,奧圖·普萊明傑
3212,
3213,千佛洞
3214,
3215,
3216,2017年
3217,利奧三世
3218,新北市
3219,量子光學
3220,托土拉島
3221,1946年
3222,30人，有作品傳世的人有近400人，詩歌2萬餘首，文4000篇
3223,鱷魚
3224,多瑙河
3225,35號決議，建議安理會重新審查五國的申請
3226,三跨一懸挑
3227,
3228,江北地區
3229,希臘文化
3230,19世紀
3231,中山
3232,匈奴人
3233,鐵穆爾
3234,倭國
3235,1949年
3236,黃金聖餐杯
3237,會長組成行政中心內閣，下有九部一處一會
3238,[UNK][UNK]等人
3239,昆明原機場昆明巫家壩國際機場
3240,日產汽車
3241,圓口綱
3242,全國邊海防工作
3243,曼尼托巴
3244,1961年
3245,馬爾吉特
3246,11世紀
3247,
3248,傑羅姆萊特文教授
3249,漢族
3250,7席
3251,小高加索山脈
3252,國務院農工部第二、三類產業業務，第一類產業業務則由農礦部
3253,軍事科研
3254,
3255,風暴
3256,民主黨
3257,1636年四月
3258,論述人性本善
3259,不宣而戰
3260,
3261,公元第二世紀
3262,[UNK]-29轟炸機
3263,諸部族後建立的大蒙古國，鐵木真因此被稱為「成吉思汗」。其時蒙古諸部受金朝統轄
3264,漢朝軍事壓力
3265,1924年
3266,中午
3267,鄧小平
3268,民國39年
3269,華萊士
3270,素燃料，燃燒
3271,亞洲金融風暴襲擊韓國
3272,布爾什維克革命
3273,民國元年
3274,1927年
3275,1233年史彌遠死後
3276,4年
3277,馬爾堡
3278,魔鬼終結者
3279,
3280,維多利亞湖
3281,《關於托勒密和哥白尼兩大世界體系的對話》
3282,馬英九
3283,吳兆南相聲劇藝社，限定僅吳兆南直系徒子徒孫可以成為正式團員，成為台灣地區最正統、專業且演員全數有師承的說唱藝術暨表演藝術團隊
3284,朱文圭
3285,巴夏禮
3286,廣島市
3287,監理會
3288,毒品
3289,
3290,沒有
3291,1891米
3292,馬來西亞
3293,弟兄會
3294,92%
3295,
3296,平原
3297,物權法
3298,馬林諾夫斯基
3299,出版
3300,成吉思汗
3301,劉宋宗王
3302,消極的制度治理臺灣
3303,李宗仁
3304,2.80
3305,1971年
3306,1281年
3307,爭取速度上的優勢
3308,八思巴字。八思巴文
3309,厄爾布爾士山脈
3310,士兵
3311,義大利
3312,動物脂肪
3313,汽車
3314,奈及利亞
3315,1955年
3316,976毫米
3317,東方帝國的皇帝，管轄一個幅員不大的拉丁帝國
3318,路易·菲利普國王
3319,師承
3320,1912年
3321,1965年
3322,鐵
3323,君主
3324,9世紀
3325,拿破崙
3326,雅爾達協定》
3327,獅子
3328,宋高宗
3329,西莒島青帆村
3330,美元
3331,黑矮星
3332,獅子派
3333,乾隆皇帝
3334,功利主義
3335,1998年
3336,西班牙
3337,黨委員長
3338,成吉思汗時代
3339,政體並未完全掌控社會經濟
3340,地中海
3341,1897年
3342,四年
3343,銀河水管弦樂團團長文慶鎮及王在山輕音樂團
3344,君士坦丁八世
3345,空氣污染
3346,1949年
3347,岳飛的文學才華
3348,劉牢之
3349,40
3350,長崎縣
3351,五分之四
3352,上海人
3353,民族主義復活
3354,德國
3355,漢語
3356,集安
3357,1970年
3358,毒
3359,李·亞科卡
3360,五年
3361,咖啡因
3362,特瓦族
3363,髒層
3364,絕對零度
3365,遺傳物質
3366,歐陸均勢
3367,海什木
3368,2006年
3369,白[UNK]紀中期
3370,
3371,克勞德夏農
3372,
3373,1932年
3374,人口較南方多出許多
3375,1964年
3376,通俗科幻小說雜誌
3377,法語
3378,政治
3379,臺北市
3380,合肥市政府
3381,理查特里維西克
3382,一般旅客不可進入坑道內參觀
3383,彌爾
3384,宋元豐五年
3385,幽默
3386,普洱市
3387,738年，唐開元二十六年
3388,美國
3389,運輸十分不利
3390,英國
3391,1961年
3392,計劃經濟體制
3393,英國鑑於俄國
3394,聶耳
3395,模特兒
3396,1284年
3397,民國27年
3398,《景祐天竺字源》
3399,314.23萬
3400,2005年3月20日
3401,最根本
3402,路易十四
3403,喬治•赫伯特•沃克•布希
3404,1935年
3405,繼續吞併全印度
3406,伊利諾州
3407,公元前240年
3408,萊布尼茨圖書館珍藏著大約15000封萊布尼茨
3409,性犯罪
3410,沖積作用
3411,孫叔敖造田興水
3412,第二代
3413,黃大仙區
3414,忽必烈
3415,1930年代
3416,自查士丁尼一世
3417,元十七年
3418,
3419,德川家康
3420,哈大客運專線
3421,東北端、小興安嶺西麓
3422,佛教
3423,恰克圖條約
3424,熱帶雨林氣候
3425,獨裁
3426,聖凱薩琳教堂
3427,漢人
3428,協助自殺
3429,
3430,美國[UNK]電視台
3431,1985年
3432,6730
3433,1991年
3434,11世紀
3435,郭松齡
3436,1931年
3437,歐
3438,共產主義
3439,天皇
3440,2014年
3441,
3442,股份制
3443,四點五代行動通訊技術時代。2013年5月12日
3444,飛機
3445,1976年
3446,
3447,15個
3448,
3449,希洛分基地
3450,
3451,雍正年間皇帝
3452,
3453,雨果
3454,鄧小平
3455,未婚
3456,克拉科夫及立陶宛大公國首都維爾紐斯
3457,民國17年1月
3458,《聯邦調查局》
3459,雜交帶
3460,1990年代
3461,《三千年豔屍記》
3462,1978年
3463,儒家思想
3464,1998年1月1日
3465,12架
3466,
3467,1897年
3468,總理
3469,1992年
3470,元弘之亂
3471,火山活動
3472,倭王權
3473,中環
3474,1991年
3475,蘇維埃化過程中，約瑟夫與高加索局
3476,大部分的時間都在國外生活
3477,
3478,大爆炸理論
3479,新南威爾斯學校
3480,良好行為
3481,興水
3482,中華人民共和國
3483,朱棣
3484,2.6%和政府開支的15%都用於國防建設。韓國擁有世界第6
3485,軍隊士兵主要由穆斯林和印度教徒構成
3486,亞俄
3487,東漢
3488,1941年
3489,生命線類
3490,機場快線
3491,國境
3492,《傷寒雜病論》
3493,歐洲
3494,梵語
3495,魯特漢斯雷頓
3496,第一個書寫梵語的證據，出現在網魚他
3497,1974年
3498,馬祖列島
3499,交通部觀光局
3500,9.25公里
3501,白犬列島
3502,燈塔
3503,
3504,兩小時
3505,連江
3506,馬祖福
3507,連江縣政府
3508,元宵節
3509,農曆九月
3510,農曆九月
3511,馬住
3512,水餃
3513,軍事
3514,軍事重地一一捷徑成爲民衆光的景點兒，馬祖列島的多山岩礁沿岸地形也造就了許多值得觀光的美景，縣政府特別針對觀光
3515,戰時掩蔽
3516,北幹最美麗
3517,235歲
3518,網球
3519,體育運動
3520,網球
3521,主裁判
3522,主裁判
3523,主裁判
3524,中林網球賽
3525,國家
3526,網球
3527,西方式握拍
3528,西方式握拍
3529,西方式握拍
3530,14世紀
3531,布包着頭髮製成的球互相對打。以後這種遊戲經過發展，碳給樑用網袋
3532,下旋球
3533,下旋
3534,
3535,發球線
3536,一局比賽結束之後
3537,5盤
3538,率先
3539,四年
3540,四年
3541,四年
3542,27.828
3543,新北市
3544,新北市
3545,臺灣鐵路管理局在目前在新北市的主要路線，有種怪現象現，其中位於新板特區的，板橋車站
3546,新板特區的，板橋車站，爲新北市的交通樞紐
3547,臺北市公車聯營管理中心
3548,
3549,淡水河
3550,新北市
3551,42.00[UNK]
3552,芙蓉海水浴場
3553,新北市政府文化局
3554,2007年10月1日
3555,東北
3556,北部
3557,新北市
3558,120公里
3559,東海
3560,動物界
3561,耶穌傳道
3562,雅客
3563,le跟
3564,le跟
3565,
3566,約翰
3567,
3568,約翰
3569,馬利亞
3570,馬利亞
3571,聯邦制
3572,瑪利亞
3573,1997年，歐盟出資對
3574,2001年3月
3575,城市
3576,今天
3577,永久性防禦設施，主要用於防禦野獸侵襲，後來演變爲防禦敵方清洗
3578,城市規劃
3579,
3580,韓修建性詳細規劃
3581,閃電
3582,美國郵政高得多
3583,夏威夷檀香山
3584,季節性
3585,安東尼奧王牌特工第機場
3586,2012年9月
3587,212平方英里
3588,關島
3589,官道爲瑪麗安娜羣島
3590,官道
3591,丘陵
3592,
3593,颱風走廊上
3594,混凝土結構
3595,哈爾斯山脈
3596,三天
3597,格哈特施洛德，是後來的聯邦德國總理
3598,糙米發芽而成。去河津超音波洗淨，表面雜質，再以溫水發牙，18-22個小時，以低溫烘焙而成。營養強化米
3599,
3600,太陽
3601,太陽
3602,白[UNK]紀
3603,三點系滅絕事件，結束於白[UNK]紀第三紀滅絕事件
3604,盤古大陸
3605,知識碳系晚期
3606,白[UNK]紀
3607,費力組織
3608,非營利組織
3609,費力組織
3610,會員大會
3611,展場模特兒
3612,展場模特兒
3613,展場模特兒
3614,武裝軍隊
3615,部落
3616,大荔枝紋
3617,政治家
3618,政治人物
3619,失望
3620,13日
3621,1961年8月12日
3622,年輕人
3623,1963年
3624,布拉格之春
3625,1971年4月10日
3626,1971年4月10日
3627,44年
3628,1989年
3629,
3630,聯合國
3631,1949年
3632,1950年代，由於政治。除建立兩德邊境外，1961年
3633,東德政府
3634,經濟體
3635,500席
3636,布拉格之春
3637,受布拉格之春影響，出現了許多，致力於推進人權
3638,移民
3639,1948年
3640,西方國家
3641,統一社會黨
3642,500元
3643,1985年
3644,東德憲法第18條，社會主義文化，國家憲法吧，宜昌服務社會主義的。他後期要另外指出藝術的創作基礎，是藝術家與人民生活的密切聯繫
3645,劇院
3646,劇院
3647,1988年爲955座。1857年
3648,955座
3649,人文學科
3650,天主教
3651,1945年
3652,馬克思主義學說
3653,德意志民主共和國
3654,西柏林
3655,金大中
3656,釜山1470毫米。韓國大部分地區爲中文帶
3657,闊葉林
3658,寒鬆闊葉
3659,韓國
3660,
3661,氣井
3662,韓國
3663,韓國
3664,徐志健
3665,2007年5月
3666,韓國科學技術研究院
3667,韓國
3668,韓國總統
3669,蘇聯
3670,儒教
3671,1895年
3672,韓國文化有韓國
3673,風水
3674,風水
3675,三國時期
3676,民間口頭傳說
3677,日本無條件投降
3678,韓國
3679,電視法
3680,2000年
3681,2000年開始
3682,
3683,狗肉
3684,韓國
3685,乳全身益生菌
3686,
3687,金屬筷子
3688,韓國燒酒
3689,2790060
3690,2790060
3691,多倫多
3692,4月中旬
3693,十
3694,
3695,多倫多皮爾遜國際機場
3696,多倫多皮爾遜國際機場
3697,速龍隊及楓葉隊
3698,楓葉隊
3699,多倫多證券交易所
3700,多倫多
3701,多倫多證券交易所是世界第七大交易所，總部設於室內，有多數在那大公司在這裏上市。多倫多
3702,25萬英畝
3703,法國商人在今日加拿大博覽會會場的位置，建立了一個要塞，但在1759年將它廢棄
3704,1787年
3705,1793年
3706,1793年
3707,1834年3月6日
3708,鐵路
3709,1921年
3710,81人
3711,1107萬平方公里
3712,
3713,南京
3714,康熙年間至乾隆年間
3715,龍興
3716,康熙年間至乾隆年間
3717,撒韋凡部由理藩院
3718,明清
3719,西藏在清代
3720,住宅
3721,高句麗
3722,精英政治
3723,
3724,王都成
3725,司馬懿
3726,水與高句麗
3727,高句麗
3728,李世民
3729,高句麗
3730,
3731,冬天
3732,新羅
3733,新羅
3734,新羅神
3735,體積顏色
3736,熱力學
3737,不確定性
3738,
3739,格力
3740,負面
3741,全美最強烈的大學和反應爐之一。不過紫色絲病非常接近民居
3742,比爾蓋茨
3743,比爾蓋茨首次以私人名譽及公積金。其他著名校園建築包括了加壓風洞及傳播水池，用於測試海上船隻或設備模型。麻省理工
3744,功課
3745,秋季
3746,陳妹
3747,224名
3748,研究生指導，出席學術委員會以及進行研究
3749,總統科技顧問委員會
3750,47位
3751,麻省理工學院
3752,路易斯委員會
3753,人文
3754,正職校長期間
3755,社會科學院
3756,房貸克
3757,聖母院博物館
3758,65萬人
3759,史特拉斯堡的居民種族構成爲，法蘭西人
3760,19世紀末
3761,第二次世界大戰
3762,旅遊業
3763,第二大
3764,萊茵河航運中央委員會
3765,史特拉斯堡
3766,凱爾特人
3767,w
3768,神聖羅馬帝國
3769,路德會大學
3770,馬賽曲
3771,19世紀
3772,德意志帝國
3773,四教
3774,歐洲文藝復興
3775,後現代主義
3776,1650年
3777,後現代主義
3778,政治哲學
3779,漢國家
3780,柏拉圖
3781,基督教
3782,阿奎那
3783,蘇聯時期
3784,電力
3785,
3786,峨眉山
3787,嘉州
3788,清朝
3789,嘉州
3790,中世紀
3791,哈康五世
3792,1299年
3793,哥本哈根
3794,哥本哈根
3795,1814年
3796,火車站
3797,新城區
3798,1854年克里斯蒂安尼亞的第一個火車站建成。1878年
3799,火車站
3800,西漢
3801,商朝
3802,郡縣制
3803,琅琊國
3804,約阿基姆
3805,9月6日
3806,紅軍師及漢軍級指揮官
3807,軍事專家被僱用，偶爾也扣留家屬爲人質
3808,蘇聯
3809,和平協定
3810,平協定
3811,德意志國防軍
3812,垃圾陽行動中的勝利起了決定性的作用。1941年，蘇聯政府
3813,德意志國防軍
3814,近衛頭銜
3815,146人
3816,68人
3817,解放軍
3818,黃厝村塔頭社
3819,美國第七艦隊
3820,蔡英文
3821,蔡英文
3822,1912年
3823,國共內戰
3824,國共內戰時期
3825,共產黨員在國民黨
3826,中華民國
3827,1937年
3828,西安事變
3829,1945年
3830,渡江戰役
3831,1955年
3832,廣州
3833,國共合作。陳炯明
3834,北伐必敗論
3835,盧溝橋事變
3836,中共
3837,皖南
3838,金文泰
3839,金文泰
3840,1985年
3841,加林查
3842,加林查
3843,1958年
3844,1934年世界盃，在首輪1:3負零西班牙。在1938年法國世界盃
3845,巴西
3846,金球獎
3847,1998年
3848,倫敦奧運
3849,2014年
3850,第二波新政
3851,民主黨
3852,7月19
3853,德懷特艾森豪
3854,豬灣入侵
3855,美國
3856,案
3857,非裔美國人
3858,民主黨在南方傳統保守白人票源，以及在北方都市天主教支持度
3859,理查德克森
3860,埃莉諾羅斯福
3861,德州
3862,黑人
3863,能源部
3864,通信
3865,維吉尼亞州
3866,白人
3867,共和黨革命
3868,加拿大
3869,白水門事件及萊溫斯基醜聞等政治醜聞
3870,改變
3871,凡爾賽條約
3872,威爾遜
3873,高峯會第11次會議
3874,2010年5月18日至20日
3875,2008年
3876,潘基文
3877,9月25日
3878,八達洛夫
3879,20多年
3880,菜豆
3881,礦泉
3882,1100公尺
3883,新美天津大理石
3884,1920年
3885,
3886,
3887,亞塞拜然人
3888,赫哲族
3889,唐代
3890,智騎都尉
3891,1284年鬼違反原。1285年
3892,努兒乾地方
3893,明朝
3894,沙皇俄國批准成立二妹公司
3895,沙皇俄國
3896,嘉禾二年
3897,公孫淵
3898,公孫淵
3899,二十一四天
3900,梅雨時期
3901,2010年
3902,九州旅客鐵道承擔，但也有到原鐵道，松浦鐵道，長期電氣鐵道，三傢俬鐵公司
3903,舊石器時代
3904,雲仙
3905,長崎縣內古墳最多的地區，其中雙流股份是長崎縣最大的前方後圓墳
3906,佐世保市的輔警洞窟
3907,佐世堡郊區的豪斯登堡
3908,朱小芳
3909,斯洛文尼亞
3910,克羅埃西亞
3911,塞爾維亞克拉伊納共和國
3912,浙大克羅埃西亞主義
3913,1991年
3914,馬其頓共和國
3915,南斯拉夫反法西斯人民解放委員會
3916,1945年
3917,2月10日是大連牆壁，南斯拉夫代表，該國的外交政策，必須先過問蘇聯的意見，截止於2月底，無預警的中斷兩國之間的貿易條約，3月
3918,南斯拉夫
3919,蘇聯
3920,會主義
3921,1980年
3922,失業率攀升
3923,
3924,遺傳物質技術
3925,生物技術
3926,基因工程
3927,1973
3928,基因轉制動物
3929,
3930,胰島素生長激素
3931,
3932,雜交
3933,複製
3934,基因轉殖生物
3935,同源基因
